UID Class Diagram,Diagram Type,vBusiness Area,vBusiness Domain,Service Domain,Class Diagram,Referenced Element,Referenced Element Type,
4ddff9f7-a8de-e911-82a8-06b99dad31ca,Overview diagram,,,,Fraud BOM Overview Diagram,FraudCaseInvolvement,Class,
4ddff9f7-a8de-e911-82a8-06b99dad31ca,Overview diagram,,,,Fraud BOM Overview Diagram,FraudCaseResolution,Class,
4ddff9f7-a8de-e911-82a8-06b99dad31ca,Overview diagram,,,,Fraud BOM Overview Diagram,Case,Class,
4ddff9f7-a8de-e911-82a8-06b99dad31ca,Overview diagram,,,,Fraud BOM Overview Diagram,Assessment,Class,
4ddff9f7-a8de-e911-82a8-06b99dad31ca,Overview diagram,,,,Fraud BOM Overview Diagram,Analysis,Class,
4ddff9f7-a8de-e911-82a8-06b99dad31ca,Overview diagram,,,,Fraud BOM Overview Diagram,ProductionTransaction,Class,
4ddff9f7-a8de-e911-82a8-06b99dad31ca,Overview diagram,,,,Fraud BOM Overview Diagram,Transaction,Class,
4ddff9f7-a8de-e911-82a8-06b99dad31ca,Overview diagram,,,,Fraud BOM Overview Diagram,ProductFulfillmentSession,Class,
4ddff9f7-a8de-e911-82a8-06b99dad31ca,Overview diagram,,,,Fraud BOM Overview Diagram,Model,Class,
4ddff9f7-a8de-e911-82a8-06b99dad31ca,Overview diagram,,,,Fraud BOM Overview Diagram,Procedure,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,Term Deposit BOM Overview Diagram,referred class diagrams,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,DepositAmountArrangement,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,TermDepositAgreementAccount,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,TermDepositTransaction,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,TermDepositArrangementAccount,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,TermDepositAgreement,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,MoneyTransferTransactionInvolvement,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,TermDepositProduct,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,TermDepositTransactionArrangement,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,AccountEntry,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,TermDepositArrangement,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,MoneyTransferTransaction,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,DepositInstruction,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,DepositServiceArrangement,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,MoneyTransferInstruction,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,Account,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,AgreementInvolvement,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,TermDepositTransactionAgreement,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,ArrangementTypeValues,Enumeration,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,ProductFeatureTypeValues,Enumeration,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,TermDepositProductFeature,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,DepositInterestArrangement,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,TermDepositTransactionAgreementAccount,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,RepaymentInstruction,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,DepositPeriodArrangement,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,TermDepositTransactionArrangementAccount,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,BankingProduct,Class,
bc06b1ce-4e24-eb11-82d4-06982365eacb,Overview diagram,,,,Term Deposit BOM Overview Diagram,ProductFeature,Class,
01e2c922-ac9c-e911-827a-06038835ca94,Overview diagram,,,,Customer Servicing BOM Overview Diagram,"Customer Servicing BOM Overview Diagram, Servicing Event History BOM Diagram, Servicing Mandate BOM Diagram, Servicing Order BOM Diagram, Point of Service BOM Diagram",referred class diagrams,
01e2c922-ac9c-e911-827a-06038835ca94,Overview diagram,,,,Customer Servicing BOM Overview Diagram,BankingProduct,Class,
01e2c922-ac9c-e911-827a-06038835ca94,Overview diagram,,,,Customer Servicing BOM Overview Diagram,ProductService,Class,
01e2c922-ac9c-e911-827a-06038835ca94,Overview diagram,,,,Customer Servicing BOM Overview Diagram,ThirdPartyServicingAgreement,Class,
01e2c922-ac9c-e911-827a-06038835ca94,Overview diagram,,,,Customer Servicing BOM Overview Diagram,ServicingEvent,Class,
01e2c922-ac9c-e911-827a-06038835ca94,Overview diagram,,,,Customer Servicing BOM Overview Diagram,BankingProductAgreement,Class,
01e2c922-ac9c-e911-827a-06038835ca94,Overview diagram,,,,Customer Servicing BOM Overview Diagram,ServicingMandate,Class,
01e2c922-ac9c-e911-827a-06038835ca94,Overview diagram,,,,Customer Servicing BOM Overview Diagram,ServicingEventLog,Class,
01e2c922-ac9c-e911-827a-06038835ca94,Overview diagram,,,,Customer Servicing BOM Overview Diagram,PointOfService,Class,
01e2c922-ac9c-e911-827a-06038835ca94,Overview diagram,,,,Customer Servicing BOM Overview Diagram,ProductFeature,Class,
01e2c922-ac9c-e911-827a-06038835ca94,Overview diagram,,,,Customer Servicing BOM Overview Diagram,Service,Class,
01e2c922-ac9c-e911-827a-06038835ca94,Overview diagram,,,,Customer Servicing BOM Overview Diagram,ServicingArrangement,Class,
01e2c922-ac9c-e911-827a-06038835ca94,Overview diagram,,,,Customer Servicing BOM Overview Diagram,PointOfServiceSession,Class,
01e2c922-ac9c-e911-827a-06038835ca94,Overview diagram,,,,Customer Servicing BOM Overview Diagram,ProductSalesAgreement,Class,
01e2c922-ac9c-e911-827a-06038835ca94,Overview diagram,,,,Customer Servicing BOM Overview Diagram,ServicingOrder,Class,
8733a003-2eef-e911-82b5-06766225a0aa,Overview diagram,,,,Customer Contact Center BOM Overview Diagram,"Customer Contact Center BOM Overview Diagram, Contact Center Operations BOM Diagram, Contact Center Management BOM Diagram",referred class diagrams,
8733a003-2eef-e911-82b5-06766225a0aa,Overview diagram,,,,Customer Contact Center BOM Overview Diagram,PartyRole,Class,
8733a003-2eef-e911-82b5-06766225a0aa,Overview diagram,,,,Customer Contact Center BOM Overview Diagram,CustomerContact,Class,
8733a003-2eef-e911-82b5-06766225a0aa,Overview diagram,,,,Customer Contact Center BOM Overview Diagram,CustomerContactCenterInvolvementTypeValues,Enumeration,
8733a003-2eef-e911-82b5-06766225a0aa,Overview diagram,,,,Customer Contact Center BOM Overview Diagram,Service,Class,
8733a003-2eef-e911-82b5-06766225a0aa,Overview diagram,,,,Customer Contact Center BOM Overview Diagram,CommunicationChannel,Class,
8733a003-2eef-e911-82b5-06766225a0aa,Overview diagram,,,,Customer Contact Center BOM Overview Diagram,ContactCenterManagementPlan,Class,
8733a003-2eef-e911-82b5-06766225a0aa,Overview diagram,,,,Customer Contact Center BOM Overview Diagram,CustomerContactCenterInvolvement,Class,
8733a003-2eef-e911-82b5-06766225a0aa,Overview diagram,,,,Customer Contact Center BOM Overview Diagram,PointOfService,Class,
8733a003-2eef-e911-82b5-06766225a0aa,Overview diagram,,,,Customer Contact Center BOM Overview Diagram,CustomerContactCenter,Class,
8733a003-2eef-e911-82b5-06766225a0aa,Overview diagram,,,,Customer Contact Center BOM Overview Diagram,ServicingResource,Class,
8733a003-2eef-e911-82b5-06766225a0aa,Overview diagram,,,,Customer Contact Center BOM Overview Diagram,ContactCenterAdministrativePlan,Class,
8733a003-2eef-e911-82b5-06766225a0aa,Overview diagram,,,,Customer Contact Center BOM Overview Diagram,CustomerContactService,Class,
a30cf74a-adb2-e911-828c-06ffbf0a45b8,Overview diagram,,,,Customer Contact BOM Overview Diagram,"Customer Contact BOM Overview Diagram, Contact Routing BOM Diagram, Session Dialogue BOM Diagram, Point of Service BOM Diagram, Customer Event History BOM Diagram, Servicing Event History BOM Diagram, Contact Handler BOM Diagram, Channel Activity History BOM Diagram",referred class diagrams,
a30cf74a-adb2-e911-828c-06ffbf0a45b8,Overview diagram,,,,Customer Contact BOM Overview Diagram,CustomerDialogueSession,Class,
a30cf74a-adb2-e911-828c-06ffbf0a45b8,Overview diagram,,,,Customer Contact BOM Overview Diagram,PointOfServiceSession,Class,
a30cf74a-adb2-e911-828c-06ffbf0a45b8,Overview diagram,,,,Customer Contact BOM Overview Diagram,ServicingEvent,Class,
a30cf74a-adb2-e911-828c-06ffbf0a45b8,Overview diagram,,,,Customer Contact BOM Overview Diagram,SessionDialogueLog,Class,
a30cf74a-adb2-e911-828c-06ffbf0a45b8,Overview diagram,,,,Customer Contact BOM Overview Diagram,PointOfService,Class,
a30cf74a-adb2-e911-828c-06ffbf0a45b8,Overview diagram,,,,Customer Contact BOM Overview Diagram,Action,Class,
a30cf74a-adb2-e911-828c-06ffbf0a45b8,Overview diagram,,,,Customer Contact BOM Overview Diagram,ChannelActivity,Class,
a30cf74a-adb2-e911-828c-06ffbf0a45b8,Overview diagram,,,,Customer Contact BOM Overview Diagram,ContactInvolvement,Class,
a30cf74a-adb2-e911-828c-06ffbf0a45b8,Overview diagram,,,,Customer Contact BOM Overview Diagram,CustomerContact,Class,
a30cf74a-adb2-e911-828c-06ffbf0a45b8,Overview diagram,,,,Customer Contact BOM Overview Diagram,PartyRole,Class,
a30cf74a-adb2-e911-828c-06ffbf0a45b8,Overview diagram,,,,Customer Contact BOM Overview Diagram,ChannelActivityLog,Class,
a30cf74a-adb2-e911-828c-06ffbf0a45b8,Overview diagram,,,,Customer Contact BOM Overview Diagram,RoutingSelection,Class,
a30cf74a-adb2-e911-828c-06ffbf0a45b8,Overview diagram,,,,Customer Contact BOM Overview Diagram,SessionDialogueLogEntry,Class,
a30cf74a-adb2-e911-828c-06ffbf0a45b8,Overview diagram,,,,Customer Contact BOM Overview Diagram,ServicingEventLog,Class,
a30cf74a-adb2-e911-828c-06ffbf0a45b8,Overview diagram,,,,Customer Contact BOM Overview Diagram,ContactInvolvementTypeValues,Enumeration,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,"Card Payment BOM Overview Diagram, Credit Card BOM Diagram, Card eCommerce Gateway BOM Diagram, Card Case BOM Diagram, Card Terminal Operation BOM Diagram, Card Financial Settlement BOM Diagram, Card Transaction Switch BOM Diagram, Card Clearing BOM Diagram, Card Authorization BOM Diagram, Payment Instruction Helper Diagram",referred class diagrams,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,CardPaymentService,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,CardPaymentTransaction,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,CardPaymentAgreement,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,CardPaymentInvolvement,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,CardPaymentArrangement,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,Device,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,PaymentCard,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,PaymentTransaction,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,ECommerceGateway,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,Account,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,CardPaymentAuthorisation,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,CardPaymentInvolvementTypeValues,Enumeration,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,CardClearing,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,Agreement,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,CardPaymentAuthentication,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,PartyRole,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,InterestArrangement,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,ProductService,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,AccountArrangement,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,FeeArrangement,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,AuthenticationMethodTypeValues,Enumeration,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,DeviceArrangement,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,CardCase,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,CardSettlement,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,CardTransactionSwitch,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,System,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,AccountEntry,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,PaymentCardTypeValues,Enumeration,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,CardPOSTerminal,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,CardPaymentInstruction,Class,
68586384-a2ba-e911-8291-062b31ab758a,Overview diagram,,,,Card Payment BOM Overview Diagram,PaymentInstruction,Class,
5ea7e7a9-c4af-ea11-829f-0681374b35cc,Overview diagram,,,,Investment BOM Overview Diagram,"Investment BOM Overview Diagram, Investment Portfolio Planning BOM Diagram, Securities Position Keeping BOM Diagram, Financial Market Research BOM Diagram, Investment Account BOM Diagram, Investment Portfolio Analysis BOM Diagram",referred class diagrams,
5ea7e7a9-c4af-ea11-829f-0681374b35cc,Overview diagram,,,,Investment BOM Overview Diagram,InvestmentPortfolioManagementAgreement,Class,
5ea7e7a9-c4af-ea11-829f-0681374b35cc,Overview diagram,,,,Investment BOM Overview Diagram,InvestmentPortfolioManagementAgreementTermAndCondition,Class,
5ea7e7a9-c4af-ea11-829f-0681374b35cc,Overview diagram,,,,Investment BOM Overview Diagram,FinancialInstrument,Class,
5ea7e7a9-c4af-ea11-829f-0681374b35cc,Overview diagram,,,,Investment BOM Overview Diagram,FinancialMarket,Class,
5ea7e7a9-c4af-ea11-829f-0681374b35cc,Overview diagram,,,,Investment BOM Overview Diagram,InvestmentAccount,Class,
5ea7e7a9-c4af-ea11-829f-0681374b35cc,Overview diagram,,,,Investment BOM Overview Diagram,InvestmentPortfolio,Class,
5ea7e7a9-c4af-ea11-829f-0681374b35cc,Overview diagram,,,,Investment BOM Overview Diagram,FinancialAsset,Class,
5ea7e7a9-c4af-ea11-829f-0681374b35cc,Overview diagram,,,,Investment BOM Overview Diagram,FinancialMarketResearch,Class,
5ea7e7a9-c4af-ea11-829f-0681374b35cc,Overview diagram,,,,Investment BOM Overview Diagram,InvestmentPortfolioManagementArrangement,Class,
5ea7e7a9-c4af-ea11-829f-0681374b35cc,Overview diagram,,,,Investment BOM Overview Diagram,Security,Class,
5ea7e7a9-c4af-ea11-829f-0681374b35cc,Overview diagram,,,,Investment BOM Overview Diagram,InvestmentPortfolioAnalysis,Class,
5ea7e7a9-c4af-ea11-829f-0681374b35cc,Overview diagram,,,,Investment BOM Overview Diagram,SecuritiesPosition,Class,
577355ed-888b-ea11-8295-06e7a30f2f68,SD BOM diagram,Customers,Investment Services,Consumer Investments,Consumer Investments BOM Diagram,"Consumer Investments BOM Diagram, Party Helper Diagram, Investment Account BOM Diagram, Market Order BOM Diagram, Assessment Helper Diagram, Investment Portfolio Management BOM Diagram, Transaction Helper Diagram, Instruction Helper Diagram",referred class diagrams,
