UID Class Diagram,UID Relation,UID BO From,BO From,UID BO To,BO To
799cbad6-2102-eb11-82be-0632752cdf09,509498b8-f097-e911-827a-06d89370a58e,823053bb-a486-e911-823e-062687e6a904,ProductFeature,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement
799cbad6-2102-eb11-82be-0632752cdf09,46e3b4b8-0568-e911-8237-06dd5e24f7bc,506d0b29-0568-e911-8237-06dd5e24f7bc,Invoice,e6304f28-fd60-e911-8237-068e13695e26,PaymentInstruction
799cbad6-2102-eb11-82be-0632752cdf09,ba70f00e-305f-eb11-82e9-06394efee01d,f39adfe7-2e5f-eb11-82e9-06394efee01d,LoanTransaction,5708a70e-fd6f-e911-8237-06309b11004c,Transaction
799cbad6-2102-eb11-82be-0632752cdf09,2936ce18-9890-eb11-8310-06a4d64a8775,688664c2-9790-eb11-8310-06a4d64a8775,LoanPrincipalArrangement,6dc9f3aa-ffa6-e911-8288-068d1795c1bc,LoanArrangement
2729e6ab-cd01-eb11-82be-068d3e7acd11,932d3d71-b06f-eb11-82fd-06eca61d1073,7fe6c8c1-4dfa-e911-82bd-06e507138132,CommissionArrangement,c80f2ee6-f097-e911-827a-06d89370a58e,ServiceArrangement
2729e6ab-cd01-eb11-82be-068d3e7acd11,8d79e08c-6f39-eb11-82e3-06552f30ee75,9bc07d78-6b39-eb11-82e3-06552f30ee75,CommissionPayment,9fe05cf9-fd60-e911-8237-068e13695e26,Account
2729e6ab-cd01-eb11-82be-068d3e7acd11,6a8d03b5-4739-eb11-82e3-06552f30ee75,6873afa9-4739-eb11-82e3-06552f30ee75,CommissionSaleAgreement,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement
2729e6ab-cd01-eb11-82be-068d3e7acd11,f5e1d9dc-0a68-e911-8237-06dd5e24f7bc,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement
2729e6ab-cd01-eb11-82be-068d3e7acd11,a23470ed-f097-e911-827a-06d89370a58e,c80f2ee6-f097-e911-827a-06d89370a58e,ServiceArrangement,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement
2729e6ab-cd01-eb11-82be-068d3e7acd11,f5f864fa-6b39-eb11-82e3-06552f30ee75,92b79a47-b36f-eb11-82fd-06eca61d1073,CommissionTransaction,5708a70e-fd6f-e911-8237-06309b11004c,Transaction
2729e6ab-cd01-eb11-82be-068d3e7acd11,83603041-b46f-eb11-82fd-06eca61d1073,c183a61c-b36f-eb11-82fd-06eca61d1073,CommissionInstruction,7effad6e-9965-e911-8237-06eba4258fe0,Instruction
2729e6ab-cd01-eb11-82be-068d3e7acd11,3f09bdaf-6e39-eb11-82e3-06552f30ee75,7fe6c8c1-4dfa-e911-82bd-06e507138132,CommissionArrangement,a3048aa7-6e39-eb11-82e3-06552f30ee75,CommissionArrangementModality
2729e6ab-cd01-eb11-82be-068d3e7acd11,b32903c1-4739-eb11-82e3-06552f30ee75,6873afa9-4739-eb11-82e3-06552f30ee75,CommissionSaleAgreement,7fe6c8c1-4dfa-e911-82bd-06e507138132,CommissionArrangement
2729e6ab-cd01-eb11-82be-068d3e7acd11,7ad2057f-6b39-eb11-82e3-06552f30ee75,7fe6c8c1-4dfa-e911-82bd-06e507138132,CommissionArrangement,c183a61c-b36f-eb11-82fd-06eca61d1073,CommissionInstruction
2729e6ab-cd01-eb11-82be-068d3e7acd11,8a932279-b36f-eb11-82fd-06eca61d1073,9bc07d78-6b39-eb11-82e3-06552f30ee75,CommissionPayment,92b79a47-b36f-eb11-82fd-06eca61d1073,CommissionTransaction
2729e6ab-cd01-eb11-82be-068d3e7acd11,495ac836-b56f-eb11-82fd-06eca61d1073,a3048aa7-6e39-eb11-82e3-06552f30ee75,CommissionArrangementModality,b6c65e81-f197-e911-827a-06d89370a58e,ServiceArrangementModality
2729e6ab-cd01-eb11-82be-068d3e7acd11,b86f8b89-f197-e911-827a-06d89370a58e,c80f2ee6-f097-e911-827a-06d89370a58e,ServiceArrangement,b6c65e81-f197-e911-827a-06d89370a58e,ServiceArrangementModality
2729e6ab-cd01-eb11-82be-068d3e7acd11,de577684-b36f-eb11-82fd-06eca61d1073,c183a61c-b36f-eb11-82fd-06eca61d1073,CommissionInstruction,92b79a47-b36f-eb11-82fd-06eca61d1073,CommissionTransaction
2d934057-2b02-eb11-82be-0632752cdf09,0d212578-fc6a-eb11-82f6-0687cfa2c9e3,440a93de-49b5-ea11-829f-06ddb95e6bc8,ITSystem,70005859-fb6a-eb11-82f6-0687cfa2c9e3,ITSystemAdministrativePlan
2d934057-2b02-eb11-82be-0632752cdf09,f5e1d9dc-0a68-e911-8237-06dd5e24f7bc,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement
2d934057-2b02-eb11-82be-0632752cdf09,6708d444-fd6a-eb11-82f6-0687cfa2c9e3,ac4f279e-fc6a-eb11-82f6-0687cfa2c9e3,ITSystemAdministrativeArrangementInvolvement,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole
2d934057-2b02-eb11-82be-0632752cdf09,d03316b5-fc6a-eb11-82f6-0687cfa2c9e3,2babfcdc-fb6a-eb11-82f6-0687cfa2c9e3,ITSystemAdministrativeArrangement,ac4f279e-fc6a-eb11-82f6-0687cfa2c9e3,ITSystemAdministrativeArrangementInvolvement
2d934057-2b02-eb11-82be-0632752cdf09,6069e61a-c480-e911-823e-065e8061d7e6,a2167574-8f80-e911-823e-061de61e9206,AdministrativePlan,23cc4801-c480-e911-823e-065e8061d7e6,Routine
2d934057-2b02-eb11-82be-0632752cdf09,a14100f4-fb6a-eb11-82f6-0687cfa2c9e3,440a93de-49b5-ea11-829f-06ddb95e6bc8,ITSystem,2babfcdc-fb6a-eb11-82f6-0687cfa2c9e3,ITSystemAdministrativeArrangement
2d934057-2b02-eb11-82be-0632752cdf09,b13e1d30-fc6a-eb11-82f6-0687cfa2c9e3,2babfcdc-fb6a-eb11-82f6-0687cfa2c9e3,ITSystemAdministrativeArrangement,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement
2d934057-2b02-eb11-82be-0632752cdf09,81064a65-fb6a-eb11-82f6-0687cfa2c9e3,70005859-fb6a-eb11-82f6-0687cfa2c9e3,ITSystemAdministrativePlan,a2167574-8f80-e911-823e-061de61e9206,AdministrativePlan
2d934057-2b02-eb11-82be-0632752cdf09,4503bd81-8257-e911-8237-0645314e65ac,6f53fd37-8257-e911-8237-0645314e65ac,Party,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole
c4f83b30-c601-eb11-82be-068d3e7acd11,0e41a5a0-2b81-e911-823e-06e80039c878,7fa3e892-2b81-e911-823e-06e80039c878,Procedure,f701c099-2b81-e911-823e-06e80039c878,Workstep
c4f83b30-c601-eb11-82be-068d3e7acd11,dc9a53cf-f811-eb11-82c5-06dd7fab9bf5,27987c7e-f811-eb11-82c5-06dd7fab9bf5,AccountsReceivableProcedure,7fa3e892-2b81-e911-823e-06e80039c878,Procedure
c4f83b30-c601-eb11-82be-068d3e7acd11,f2e6ee9d-1112-eb11-82c5-06dd7fab9bf5,27987c7e-f811-eb11-82c5-06dd7fab9bf5,AccountsReceivableProcedure,9eb7df96-1112-eb11-82c5-06dd7fab9bf5,AccountsReceivableProcedureWorkstep
c4f83b30-c601-eb11-82be-068d3e7acd11,48c7256f-0061-e911-8237-068e13695e26,9fe05cf9-fd60-e911-8237-068e13695e26,Account,69ad2f0a-0061-e911-8237-068e13695e26,AccountEntry
c4f83b30-c601-eb11-82be-068d3e7acd11,ffb4eb84-f811-eb11-82c5-06dd7fab9bf5,27987c7e-f811-eb11-82c5-06dd7fab9bf5,AccountsReceivableProcedure,0d2f925e-f511-eb11-82c5-06dd7fab9bf5,AccountsReceivable
c4f83b30-c601-eb11-82be-068d3e7acd11,515e1cc5-0d68-e911-8237-06dd5e24f7bc,e00fb730-fd60-e911-8237-068e13695e26,PaymentTransaction,506d0b29-0568-e911-8237-06dd5e24f7bc,Invoice
c4f83b30-c601-eb11-82be-068d3e7acd11,89c02b8e-8996-e911-823e-062d75b50cca,9fe05cf9-fd60-e911-8237-068e13695e26,Account,e00fb730-fd60-e911-8237-068e13695e26,PaymentTransaction
c4f83b30-c601-eb11-82be-068d3e7acd11,f2646581-0061-e911-8237-068e13695e26,e00fb730-fd60-e911-8237-068e13695e26,PaymentTransaction,69ad2f0a-0061-e911-8237-068e13695e26,AccountEntry
c4f83b30-c601-eb11-82be-068d3e7acd11,ef03c300-25d6-e911-8296-06e1705194c6,1803596c-6675-e911-823e-064d1e9fbc72,CustomerRelationship,506d0b29-0568-e911-8237-06dd5e24f7bc,Invoice
c4f83b30-c601-eb11-82be-068d3e7acd11,27c303ff-8b13-eb11-82c5-06bc2d3775af,0d2f925e-f511-eb11-82c5-06dd7fab9bf5,AccountsReceivable,9fe05cf9-fd60-e911-8237-068e13695e26,Account
c4f83b30-c601-eb11-82be-068d3e7acd11,7a9f3dd8-1876-e911-823e-065f1d1f71b2,56af07d7-8575-e911-823e-064d1e9fbc72,CustomerContact,1803596c-6675-e911-823e-064d1e9fbc72,CustomerRelationship
c4f83b30-c601-eb11-82be-068d3e7acd11,930d7589-58ce-e911-8296-066680ee9268,8b666ddf-31ce-e911-8296-066680ee9268,AccountRecoveryCase,3c337413-58ce-e911-8296-066680ee9268,AccountRecoveryCaseResolution
c4f83b30-c601-eb11-82be-068d3e7acd11,55f7f74c-edd2-e911-8296-06b94e7647ce,9fe05cf9-fd60-e911-8237-068e13695e26,Account,9fe05cf9-fd60-e911-8237-068e13695e26,Account
c4f83b30-c601-eb11-82be-068d3e7acd11,52c742f8-31ce-e911-8296-066680ee9268,9fe05cf9-fd60-e911-8237-068e13695e26,Account,8b666ddf-31ce-e911-8296-066680ee9268,AccountRecoveryCase
c4f83b30-c601-eb11-82be-068d3e7acd11,ee1352fa-8a13-eb11-82c5-06bc2d3775af,b462d89c-7913-eb11-82c5-06bc2d3775af,CustomerAccount,9fe05cf9-fd60-e911-8237-068e13695e26,Account
c4f83b30-c601-eb11-82be-068d3e7acd11,169424a0-0d68-e911-8237-06dd5e24f7bc,506d0b29-0568-e911-8237-06dd5e24f7bc,Invoice,9fe05cf9-fd60-e911-8237-068e13695e26,Account
c4f83b30-c601-eb11-82be-068d3e7acd11,ca9ba26e-3189-e911-823e-063169c9e850,1803596c-6675-e911-823e-064d1e9fbc72,CustomerRelationship,a90a7c61-497d-e911-823e-069ad1a2e648,CustomerAgreement
c4f83b30-c601-eb11-82be-068d3e7acd11,32a3575c-8996-e911-823e-062d75b50cca,e00fb730-fd60-e911-8237-068e13695e26,PaymentTransaction,9fe05cf9-fd60-e911-8237-068e13695e26,Account
c4f83b30-c601-eb11-82be-068d3e7acd11,fe38e5da-8b13-eb11-82c5-06bc2d3775af,0d2f925e-f511-eb11-82c5-06dd7fab9bf5,AccountsReceivable,b462d89c-7913-eb11-82c5-06bc2d3775af,CustomerAccount
d1d84392-cd01-eb11-82be-068d3e7acd11,b32903c1-4739-eb11-82e3-06552f30ee75,6873afa9-4739-eb11-82e3-06552f30ee75,CommissionSaleAgreement,7fe6c8c1-4dfa-e911-82bd-06e507138132,CommissionArrangement
d1d84392-cd01-eb11-82be-068d3e7acd11,6a8d03b5-4739-eb11-82e3-06552f30ee75,6873afa9-4739-eb11-82e3-06552f30ee75,CommissionSaleAgreement,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement
d1d84392-cd01-eb11-82be-068d3e7acd11,f5e1d9dc-0a68-e911-8237-06dd5e24f7bc,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement
d1d84392-cd01-eb11-82be-068d3e7acd11,52479985-6e39-eb11-82e3-06552f30ee75,3ffd5d93-e297-e911-827a-06d89370a58e,FeeProductFeature,7fe6c8c1-4dfa-e911-82bd-06e507138132,CommissionArrangement
d1d84392-cd01-eb11-82be-068d3e7acd11,495ac836-b56f-eb11-82fd-06eca61d1073,a3048aa7-6e39-eb11-82e3-06552f30ee75,CommissionArrangementModality,b6c65e81-f197-e911-827a-06d89370a58e,ServiceArrangementModality
d1d84392-cd01-eb11-82be-068d3e7acd11,298bfe2a-d241-ea11-8289-06eda7f62320,3ffd5d93-e297-e911-827a-06d89370a58e,FeeProductFeature,1529d802-d241-ea11-8289-06eda7f62320,FeeProductFeatureModality
d1d84392-cd01-eb11-82be-068d3e7acd11,b86f8b89-f197-e911-827a-06d89370a58e,c80f2ee6-f097-e911-827a-06d89370a58e,ServiceArrangement,b6c65e81-f197-e911-827a-06d89370a58e,ServiceArrangementModality
d1d84392-cd01-eb11-82be-068d3e7acd11,932d3d71-b06f-eb11-82fd-06eca61d1073,7fe6c8c1-4dfa-e911-82bd-06e507138132,CommissionArrangement,c80f2ee6-f097-e911-827a-06d89370a58e,ServiceArrangement
d1d84392-cd01-eb11-82be-068d3e7acd11,3f09bdaf-6e39-eb11-82e3-06552f30ee75,7fe6c8c1-4dfa-e911-82bd-06e507138132,CommissionArrangement,a3048aa7-6e39-eb11-82e3-06552f30ee75,CommissionArrangementModality
d1d84392-cd01-eb11-82be-068d3e7acd11,a23470ed-f097-e911-827a-06d89370a58e,c80f2ee6-f097-e911-827a-06d89370a58e,ServiceArrangement,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement
d1d84392-cd01-eb11-82be-068d3e7acd11,1e1265bb-6e39-eb11-82e3-06552f30ee75,1529d802-d241-ea11-8289-06eda7f62320,FeeProductFeatureModality,a3048aa7-6e39-eb11-82e3-06552f30ee75,CommissionArrangementModality
cef7b4a4-2202-eb11-82be-0632752cdf09,cecc352f-a364-eb11-82e9-06f39716fe97,8b38689e-a164-eb11-82e9-06f39716fe97,ProductTrainingProcedure,b5b7be20-a364-eb11-82e9-06f39716fe97,ProductTrainingWorkstep
cef7b4a4-2202-eb11-82be-0632752cdf09,828fc327-a364-eb11-82e9-06f39716fe97,b5b7be20-a364-eb11-82e9-06f39716fe97,ProductTrainingWorkstep,f701c099-2b81-e911-823e-06e80039c878,Workstep
cef7b4a4-2202-eb11-82be-0632752cdf09,a349afae-a164-eb11-82e9-06f39716fe97,8b38689e-a164-eb11-82e9-06f39716fe97,ProductTrainingProcedure,7fa3e892-2b81-e911-823e-06e80039c878,Procedure
cef7b4a4-2202-eb11-82be-0632752cdf09,0e41a5a0-2b81-e911-823e-06e80039c878,7fa3e892-2b81-e911-823e-06e80039c878,Procedure,f701c099-2b81-e911-823e-06e80039c878,Workstep
cef7b4a4-2202-eb11-82be-0632752cdf09,0c7610ad-a464-eb11-82e9-06f39716fe97,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct,8b38689e-a164-eb11-82e9-06f39716fe97,ProductTrainingProcedure
b37e0e79-c801-eb11-82be-068d3e7acd11,69fb5100-252f-eb11-82d9-0614284e8633,7808b1ed-242f-eb11-82d9-0614284e8633,BusinessArchitectureDesignSpecification,a7f7f0e1-b7ae-e911-828c-06d72c197ec4,DesignSpecification
b37e0e79-c801-eb11-82be-068d3e7acd11,3fbb0577-baae-e911-828c-06d72c197ec4,a7f7f0e1-b7ae-e911-828c-06d72c197ec4,DesignSpecification,312ae26c-baae-e911-828c-06d72c197ec4,DesignSpecificationAspect
b37e0e79-c801-eb11-82be-068d3e7acd11,bef1c944-252f-eb11-82d9-0614284e8633,9fd649d1-232f-eb11-82d9-0614284e8633,BusinessArchitecture,7808b1ed-242f-eb11-82d9-0614284e8633,BusinessArchitectureDesignSpecification
b37e0e79-c801-eb11-82be-068d3e7acd11,b3972591-252f-eb11-82d9-0614284e8633,5014658a-252f-eb11-82d9-0614284e8633,BusinessArchitectureDesignSpecification,312ae26c-baae-e911-828c-06d72c197ec4,DesignSpecificationAspect
b37e0e79-c801-eb11-82be-068d3e7acd11,af972591-252f-eb11-82d9-0614284e8633,7808b1ed-242f-eb11-82d9-0614284e8633,BusinessArchitectureDesignSpecification,5014658a-252f-eb11-82d9-0614284e8633,BusinessArchitectureDesignSpecification
2a920ae1-2a02-eb11-82be-0632752cdf09,d10a1005-226a-eb11-82f6-0662bdd087b7,0c30334d-1b6a-eb11-82f6-0662bdd087b7,RewardPointArrangement,2e1cf8fa-216a-eb11-82f6-0662bdd087b7,RewardPointArrangementModality
2a920ae1-2a02-eb11-82be-0632752cdf09,6f13969d-1b6a-eb11-82f6-0662bdd087b7,0c30334d-1b6a-eb11-82f6-0662bdd087b7,RewardPointArrangement,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement
2a920ae1-2a02-eb11-82be-0632752cdf09,9f41de0e-286a-eb11-82f6-0662bdd087b7,a90a7c61-497d-e911-823e-069ad1a2e648,CustomerAgreement,0c30334d-1b6a-eb11-82f6-0662bdd087b7,RewardPointArrangement
2a920ae1-2a02-eb11-82be-0632752cdf09,e60bc112-7ea1-e911-827a-0622e6071f58,a90a7c61-497d-e911-823e-069ad1a2e648,CustomerAgreement,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement
2a920ae1-2a02-eb11-82be-0632752cdf09,ab1972ad-2a6a-eb11-82f6-0662bdd087b7,bbe047de-296a-eb11-82f6-0662bdd087b7,RewardPointInstruction,7effad6e-9965-e911-8237-06eba4258fe0,Instruction
2a920ae1-2a02-eb11-82be-0632752cdf09,eb130dd9-2a6a-eb11-82f6-0662bdd087b7,a6b05268-fa69-eb11-82f6-0662bdd087b7,RewardPointTransaction,5708a70e-fd6f-e911-8237-06309b11004c,Transaction
2a920ae1-2a02-eb11-82be-0632752cdf09,5d59201b-2a6a-eb11-82f6-0662bdd087b7,0c30334d-1b6a-eb11-82f6-0662bdd087b7,RewardPointArrangement,bbe047de-296a-eb11-82f6-0662bdd087b7,RewardPointInstruction
2a920ae1-2a02-eb11-82be-0632752cdf09,2a17e122-2a6a-eb11-82f6-0662bdd087b7,bbe047de-296a-eb11-82f6-0662bdd087b7,RewardPointInstruction,a6b05268-fa69-eb11-82f6-0662bdd087b7,RewardPointTransaction
2a920ae1-2a02-eb11-82be-0632752cdf09,59081309-2b6a-eb11-82f6-0662bdd087b7,0c30334d-1b6a-eb11-82f6-0662bdd087b7,RewardPointArrangement,9fe05cf9-fd60-e911-8237-068e13695e26,Account
2a920ae1-2a02-eb11-82be-0632752cdf09,48c7256f-0061-e911-8237-068e13695e26,9fe05cf9-fd60-e911-8237-068e13695e26,Account,69ad2f0a-0061-e911-8237-068e13695e26,AccountEntry
2a920ae1-2a02-eb11-82be-0632752cdf09,e1123ffa-2a6a-eb11-82f6-0662bdd087b7,a6b05268-fa69-eb11-82f6-0662bdd087b7,RewardPointTransaction,69ad2f0a-0061-e911-8237-068e13695e26,AccountEntry
2a920ae1-2a02-eb11-82be-0632752cdf09,0f5122c0-fa69-eb11-82f6-0662bdd087b7,d86f72e8-f669-eb11-82f6-0662bdd087b7,RewardPoint,0c30334d-1b6a-eb11-82f6-0662bdd087b7,RewardPointArrangement
2a920ae1-2a02-eb11-82be-0632752cdf09,0187ed79-1d6a-eb11-82f6-0662bdd087b7,0c30334d-1b6a-eb11-82f6-0662bdd087b7,RewardPointArrangement,d16b937e-8ad1-ea11-82b1-061e3979cf2c,LimitArrangement
2a920ae1-2a02-eb11-82be-0632752cdf09,3e79714e-316a-eb11-82f6-0662bdd087b7,0c30334d-1b6a-eb11-82f6-0662bdd087b7,RewardPointArrangement,f0129ac2-3394-e911-823e-069871e4ec9c,InterestArrangement
2a920ae1-2a02-eb11-82be-0632752cdf09,298603b7-306a-eb11-82f6-0662bdd087b7,0c30334d-1b6a-eb11-82f6-0662bdd087b7,RewardPointArrangement,974543f6-3494-e911-823e-069871e4ec9c,FeeArrangement
5dbcab57-c801-eb11-82be-068d3e7acd11,ee1be7ed-a83f-eb11-82e3-065f2c4c8ed1,b5e678bc-f424-eb11-82d4-060d98156e5b,BranchLocationManagementPlan,b9a558e7-a83f-eb11-82e3-065f2c4c8ed1,BranchLocationManagementPlanDuty
5dbcab57-c801-eb11-82be-068d3e7acd11,83e8e4c4-6675-e911-823e-064d1e9fbc72,a03dec86-6675-e911-823e-064d1e9fbc72,ManagementPlan,97698d8d-6675-e911-823e-064d1e9fbc72,Duty
5dbcab57-c801-eb11-82be-068d3e7acd11,810f2cc6-f424-eb11-82d4-060d98156e5b,b5e678bc-f424-eb11-82d4-060d98156e5b,BranchLocationManagementPlan,a03dec86-6675-e911-823e-064d1e9fbc72,ManagementPlan
5dbcab57-c801-eb11-82be-068d3e7acd11,770c0eb6-1528-eb11-82d4-06b1e967d8ed,063a0dcf-0561-e911-8237-068e13695e26,Location,eca9e160-f324-eb11-82d4-060d98156e5b,BranchLocation
5dbcab57-c801-eb11-82be-068d3e7acd11,2b6fe0cc-f424-eb11-82d4-060d98156e5b,eca9e160-f324-eb11-82d4-060d98156e5b,BranchLocation,b5e678bc-f424-eb11-82d4-060d98156e5b,BranchLocationManagementPlan
5dbcab57-c801-eb11-82be-068d3e7acd11,34a078c3-1528-eb11-82d4-06b1e967d8ed,291e5767-0e28-eb11-82d4-06b1e967d8ed,Branch,eca9e160-f324-eb11-82d4-060d98156e5b,BranchLocation
f52ce299-d001-eb11-82be-068d3e7acd11,afa1d476-f250-eb11-82e3-06835c7d8e0d,de4892d0-e150-eb11-82e3-06835c7d8e0d,FiduciaryAgreement,f2748a6f-f250-eb11-82e3-06835c7d8e0d,FiduciaryArrangement
f52ce299-d001-eb11-82be-068d3e7acd11,88d85a18-f350-eb11-82e3-06835c7d8e0d,f2748a6f-f250-eb11-82e3-06835c7d8e0d,FiduciaryArrangement,23fdd7fa-5370-eb11-82fd-061e1f234dd5,FiduciaryInstruction
f52ce299-d001-eb11-82be-068d3e7acd11,94093cd8-e150-eb11-82e3-06835c7d8e0d,28ebd97e-dd50-eb11-82e3-06835c7d8e0d,FiduciaryRelationship,de4892d0-e150-eb11-82e3-06835c7d8e0d,FiduciaryAgreement
f52ce299-d001-eb11-82be-068d3e7acd11,81ab6660-f750-eb11-82e3-06835c7d8e0d,de4892d0-e150-eb11-82e3-06835c7d8e0d,FiduciaryAgreement,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement
f52ce299-d001-eb11-82be-068d3e7acd11,edadb473-f650-eb11-82e3-06835c7d8e0d,7c2fd267-f650-eb11-82e3-06835c7d8e0d,FiduciaryService,f2748a6f-f250-eb11-82e3-06835c7d8e0d,FiduciaryArrangement
f52ce299-d001-eb11-82be-068d3e7acd11,34dfa022-c3ab-ea11-829f-067a4ad4fc9c,92b4cd6c-1eab-ea11-829f-0691f30ba14c,InvestmentPortfolio,0b701750-78bb-ea11-82a9-06e3c5af9ab8,InvestmentPortfolioItem
f52ce299-d001-eb11-82be-068d3e7acd11,a23470ed-f097-e911-827a-06d89370a58e,c80f2ee6-f097-e911-827a-06d89370a58e,ServiceArrangement,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement
f52ce299-d001-eb11-82be-068d3e7acd11,cb401992-f850-eb11-82e3-06835c7d8e0d,92b4cd6c-1eab-ea11-829f-0691f30ba14c,InvestmentPortfolio,de4892d0-e150-eb11-82e3-06835c7d8e0d,FiduciaryAgreement
f52ce299-d001-eb11-82be-068d3e7acd11,c1cc4b7c-5270-eb11-82fd-061e1f234dd5,f2748a6f-f250-eb11-82e3-06835c7d8e0d,FiduciaryArrangement,c80f2ee6-f097-e911-827a-06d89370a58e,ServiceArrangement
f52ce299-d001-eb11-82be-068d3e7acd11,19ec766b-78bb-ea11-82a9-06e3c5af9ab8,0b701750-78bb-ea11-82a9-06e3c5af9ab8,InvestmentPortfolioItem,2b91327b-b6a4-ea11-829f-0660fb1fa966,FinancialInstrument
f52ce299-d001-eb11-82be-068d3e7acd11,1a5e9440-5370-eb11-82fd-061e1f234dd5,f2748a6f-f250-eb11-82e3-06835c7d8e0d,FiduciaryArrangement,974543f6-3494-e911-823e-069871e4ec9c,FeeArrangement
f52ce299-d001-eb11-82be-068d3e7acd11,f0e98c63-5470-eb11-82fd-061e1f234dd5,23fdd7fa-5370-eb11-82fd-061e1f234dd5,FiduciaryInstruction,47b84c03-f350-eb11-82e3-06835c7d8e0d,FiduciaryTransaction
f52ce299-d001-eb11-82be-068d3e7acd11,af9e3de5-5370-eb11-82fd-061e1f234dd5,7c2fd267-f650-eb11-82e3-06835c7d8e0d,FiduciaryService,0cbfb7fb-5997-e911-823e-065ba593ba6e,Service
f52ce299-d001-eb11-82be-068d3e7acd11,4503bd81-8257-e911-8237-0645314e65ac,6f53fd37-8257-e911-8237-0645314e65ac,Party,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole
f52ce299-d001-eb11-82be-068d3e7acd11,5e7532aa-5370-eb11-82fd-061e1f234dd5,1f3fa999-5370-eb11-82fd-061e1f234dd5,FiduciaryRelationshipInvolvement,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole
f52ce299-d001-eb11-82be-068d3e7acd11,60a4cab0-5370-eb11-82fd-061e1f234dd5,28ebd97e-dd50-eb11-82e3-06835c7d8e0d,FiduciaryRelationship,1f3fa999-5370-eb11-82fd-061e1f234dd5,FiduciaryRelationshipInvolvement
f52ce299-d001-eb11-82be-068d3e7acd11,ad67ce81-5470-eb11-82fd-061e1f234dd5,47b84c03-f350-eb11-82e3-06835c7d8e0d,FiduciaryTransaction,5708a70e-fd6f-e911-8237-06309b11004c,Transaction
f52ce299-d001-eb11-82be-068d3e7acd11,2f80cc45-5570-eb11-82fd-061e1f234dd5,870a113d-5570-eb11-82fd-061e1f234dd5,FiduciaryAccount,9fe05cf9-fd60-e911-8237-068e13695e26,Account
f52ce299-d001-eb11-82be-068d3e7acd11,2b80cc45-5570-eb11-82fd-061e1f234dd5,f2748a6f-f250-eb11-82e3-06835c7d8e0d,FiduciaryArrangement,870a113d-5570-eb11-82fd-061e1f234dd5,FiduciaryAccount
f52ce299-d001-eb11-82be-068d3e7acd11,6117861c-5770-eb11-82fd-061e1f234dd5,28ebd97e-dd50-eb11-82e3-06835c7d8e0d,FiduciaryRelationship,fa6490a1-8957-e911-8237-0645314e65ac,PartyRelationship
f52ce299-d001-eb11-82be-068d3e7acd11,d75cc679-5470-eb11-82fd-061e1f234dd5,23fdd7fa-5370-eb11-82fd-061e1f234dd5,FiduciaryInstruction,7effad6e-9965-e911-8237-06eba4258fe0,Instruction
d19a752a-d101-eb11-82be-068d3e7acd11,f60f48b8-2ca2-e911-8280-068b5ca1cd1a,b5e905ea-2ba2-e911-8280-068b5ca1cd1a,Audit,ea36f45c-1656-e911-8237-060aad038e48,Assessment
d19a752a-d101-eb11-82be-068d3e7acd11,4ea05e93-ff76-e911-823e-0663ff6583c4,ea36f45c-1656-e911-8237-060aad038e48,Assessment,cf97fd7e-ff76-e911-823e-0663ff6583c4,Test
d19a752a-d101-eb11-82be-068d3e7acd11,03cf9218-c351-eb11-82e3-06132fe31c95,4d4f25d3-c251-eb11-82e3-06132fe31c95,AuditReport,5314d145-3876-e911-823e-065f1d1f71b2,Report
d19a752a-d101-eb11-82be-068d3e7acd11,7325a2e1-c251-eb11-82e3-06132fe31c95,b5e905ea-2ba2-e911-8280-068b5ca1cd1a,Audit,4d4f25d3-c251-eb11-82e3-06132fe31c95,AuditReport
d19a752a-d101-eb11-82be-068d3e7acd11,b694e5d7-984d-ea11-8289-065500ef61d8,bbdee486-984d-ea11-8289-065500ef61d8,ComplianceCheck,ea36f45c-1656-e911-8237-060aad038e48,Assessment
