UID Relation,Relation Name,UID BO From,From,Relationship From properties,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,UID  BO To,To,Relationship To properties,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16
ad264530-bdda-e911-82a8-06a46ad19552,,f04197d7-0594-e911-823e-069871e4ec9c,CurrentAccountArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,8d470606-769e-e911-827a-06e8627b9e66,ArrangementLimit,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
894e9173-eca3-e911-8284-065b2e50bbd8,,e6304f28-fd60-e911-8237-068e13695e26,PaymentInstruction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,f5145a15-138d-e911-823e-067b7da9d714,Session,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
89477de1-e253-ea11-8289-0686d9afb788,,f701c099-2b81-e911-823e-06e80039c878,Workstep,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,bb37b2b7-e253-ea11-8289-0686d9afb788,WorkstepCorrespondence,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
5f9c0765-679e-e911-827a-06e8627b9e66,,823053bb-a486-e911-823e-062687e6a904,ProductFeature,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,05979a77-669e-e911-827a-06e8627b9e66,SavingsAccountProductFeatureSelection,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
bbd82ee8-e253-ea11-8289-0686d9afb788,,f701c099-2b81-e911-823e-06e80039c878,Workstep,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,ead0a7c1-e253-ea11-8289-0686d9afb788,WorkstepDocument,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
75a159ce-7bd1-e911-8296-06e952cbc5d0,,30417843-7ad1-e911-8296-06e952cbc5d0,MarketResearchRequestInvolvement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,ba4cfa5d-3976-e911-823e-065f1d1f71b2,MarketResearch,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public
01d8e527-913f-eb11-82e3-065f2c4c8ed1,,776fd13e-8b3f-eb11-82e3-065f2c4c8ed1,CustodyArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,322b7420-913f-eb11-82e3-065f2c4c8ed1,CustodyArrangementFulfilmentEvent,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
b288881a-e453-ea11-8289-0686d9afb788,,a89ab5c4-598b-e911-823e-0680522666ec,RuleSet,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,858fa2d1-e253-ea11-8289-0686d9afb788,WorkstepGuideline,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
11f88f16-bea4-e911-8284-062084c0b880,,5b635669-bda4-e911-8284-062084c0b880,DeviceTransaction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,a58c8a29-5a96-e911-823e-062d75b50cca,FinancialTransaction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
ac46a0b0-55b5-ea11-829f-06ddb95e6bc8,,9b6243fa-53b5-ea11-829f-06ddb95e6bc8,ProductSalesArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,8d470606-769e-e911-827a-06e8627b9e66,ArrangementLimit,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
cfad5064-669e-e911-827a-06e8627b9e66,,f629d849-639e-e911-827a-06e8627b9e66,SavingsAccountProductFeature,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,10d9a32c-649e-e911-827a-06e8627b9e66,SavingsAccountProductFeatureOption,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=*,visibility=public
84ba8194-f197-e911-827a-06d89370a58e,,00d9ca5e-5e8d-eb11-8310-068d732c0449,ProductServiceModality,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,b6c65e81-f197-e911-827a-06d89370a58e,ServiceArrangementModality,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
fd868fae-e353-ea11-8289-0686d9afb788,,ba9abd47-c656-e911-8237-06ecaacb4c68,Document,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,ead0a7c1-e253-ea11-8289-0686d9afb788,WorkstepDocument,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
9522730c-5b93-e911-823e-065576aa37f8,,64fbf403-5b93-e911-823e-065576aa37f8,ChannelUsage,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,0858d1e2-0891-e911-823e-06f3e7d1f9c0,CommunicationChannel,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
2e6ccdf2-9f5c-eb11-82e9-065ba105bad3,,0d7b1993-9d5c-eb11-82e9-065ba105bad3,InterestModality,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,c269a0bd-9f5c-eb11-82e9-065ba105bad3,InterestProductFeatureModality,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
11f73425-484e-ea11-8289-069813aed0a6,,f5bb2666-3b4e-ea11-8289-069813aed0a6,AccountShareArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,d0e746eb-474e-ea11-8289-069813aed0a6,AccountShareArrangementShare,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=*,visibility=public
f6b4dc63-e0a3-e911-8284-06b7f5ab5bd4,,c31ac845-178d-e911-823e-067b7da9d714,CustomerContactSystem,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,60c46624-198d-e911-823e-067b7da9d714,CustomerContactSessionProcedure,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
b6e88567-26d6-e911-8296-06c6ee6741dc,,8856dd89-9b9d-e911-827a-06c73ecc951a,SavingsAccountAgreement,aggregation=composite,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,d579f82c-0cd6-e911-8296-0612a84747f6,TermDepositArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
ed92c688-6e9e-e911-827a-06e8627b9e66,,823053bb-a486-e911-823e-062687e6a904,ProductFeature,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=<role>,upper=*,visibility=public,9bc7af8d-d46f-e911-8237-06309b11004c,PartyRoleType,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
4b06faee-ebd2-e911-8296-06b94e7647ce,,edd6e77c-0161-e911-8237-068e13695e26,AccountInvolvement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,719c9355-a89d-e911-827a-06c73ecc951a,PartyObligationEntitlement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
6c7f78ec-6f9e-e911-827a-06e8627b9e66,,c363d6cb-6e9e-e911-827a-06e8627b9e66,PartyAuthorization,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,dfe32bfe-2281-e911-823e-06e233b9c772,AgreementInvolvement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
d70ed5b4-92b0-ea11-829f-06e9ae0e1608,,ce77e0a4-92b0-ea11-829f-06e9ae0e1608,InvestmentAccountArrangementFulfilmentEven,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,43bcacca-69a9-ea11-829f-06478228ed28,InvestmentAccount,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
dd660494-e3a3-e911-8284-065b2e50bbd8,,e6304f28-fd60-e911-8237-068e13695e26,PaymentInstruction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,3724febb-e2a3-e911-8284-065b2e50bbd8,InstructionAccountRole,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
a676c517-99d0-e911-8296-061886980330,,8d029367-93d0-e911-8296-061886980330,EBranchChannelOperatiingSession,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,6c234bee-98d0-e911-8296-061886980330,EBranchChannelServiceMenu,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public
3fafe79b-4c76-e911-823e-065f1d1f71b2,,a4c88892-4c76-e911-823e-065f1d1f71b2,CustomerRelationshipInvolvementType,aggregation=shared,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,bd51787a-6675-e911-823e-064d1e9fbc72,CustomerRelationshipInvolvement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
fa5e83d9-342f-eb11-82d9-0614284e8633,,06d660b2-2f2f-eb11-82d9-0614284e8633,CardPaymentCaptureArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,7bb0b0bc-342f-eb11-82d9-0614284e8633,CardPaymentCaptureInstruction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
f3bef165-fe60-e911-8237-068e13695e26,,075e9516-f560-e911-8237-068e13695e26,CardPaymentService,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,acebac7f-bd56-e911-8237-06ecaacb4c68,Condition,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
3d003d75-26d6-e911-8296-06c6ee6741dc,,606c73fd-2694-e911-823e-069871e4ec9c,ArrangementInvolvement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,d579f82c-0cd6-e911-8296-0612a84747f6,TermDepositArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
cf38a010-e048-ea11-8289-064c9ffef37a,,f4ff2610-c748-ea11-8289-064c9ffef37a,AccessArrangementInvolvement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,e1de11d3-df48-ea11-8289-064c9ffef37a,CustomerAccessAgreementInvolvementAccount,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
3b4d15ac-9d5c-eb11-82e9-065ba105bad3,,3e76b86d-9e5c-eb11-82e9-065ba105bad3,InterestService,aggregation=composite,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,0d7b1993-9d5c-eb11-82e9-065ba105bad3,InterestModality,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
639c0765-679e-e911-827a-06e8627b9e66,,f629d849-639e-e911-827a-06e8627b9e66,SavingsAccountProductFeature,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,05979a77-669e-e911-827a-06e8627b9e66,SavingsAccountProductFeatureSelection,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public
d96f39c5-e39c-e911-827a-06330851e5be,,820fb930-e29c-e911-827a-06330851e5be,PaymentTransactionAccount,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,9fe05cf9-fd60-e911-8237-068e13695e26,Account,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
798f5cb4-9196-e911-823e-062d75b50cca,,efd74dde-5896-e911-823e-062d75b50cca,LienArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,f04197d7-0594-e911-823e-069871e4ec9c,CurrentAccountArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
1ed04c90-b29d-e911-827a-06c73ecc951a,,8856dd89-9b9d-e911-827a-06c73ecc951a,SavingsAccountAgreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,ca976c42-7c96-e911-823e-062d75b50cca,SweepArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
58bb707b-f6a9-e911-8288-06812ee60d2a,,e6304f28-fd60-e911-8237-068e13695e26,PaymentInstruction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,9fe05cf9-fd60-e911-8237-068e13695e26,Account,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=Payee,upper=1,visibility=public
31ec8334-bcd3-e911-8296-0699dd1a0780,,53e7a583-b5d3-e911-8296-0699dd1a0780,ProductFulfillmentSession,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,1d155e00-bcd3-e911-8296-0699dd1a0780,ProductFulfillmentSessionEvent,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=FailureEvent,upper=*,visibility=public
e3e3729d-27d6-e911-8296-06c6ee6741dc,,d579f82c-0cd6-e911-8296-0612a84747f6,TermDepositArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,8d470606-769e-e911-827a-06e8627b9e66,ArrangementLimit,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
dfeaac26-96d8-e911-82a8-06740d90dcce,,3b53beb6-f4a9-e911-8288-06812ee60d2a,ArrangementFulfilmentEvent,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,7314f250-f5a9-e911-8288-06812ee60d2a,MoneyTransferTransaction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
2256e065-5b93-e911-823e-065576aa37f8,,1803596c-6675-e911-823e-064d1e9fbc72,CustomerRelationship,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,64fbf403-5b93-e911-823e-065576aa37f8,ChannelUsage,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
2b30ea53-ac86-e911-823e-062687e6a904,,85239d30-a486-e911-823e-062687e6a904,ProductMatching,aggregation=shared,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,258dec4d-ac86-e911-823e-062687e6a904,ProductMatchingGuideline,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
6cb55933-d7a3-e911-8284-065b2e50bbd8,,945db559-e89c-e911-827a-06330851e5be,PaymentServiceProvidingAgreement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,db8ef671-6d9d-e911-827a-06d65798920e,PaymentServiceSystemArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
c5e38d42-e4a0-ea11-829a-069c02540412,,8d470606-769e-e911-827a-06e8627b9e66,ArrangementLimit,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,e1c01d16-d9a0-ea11-829a-069c02540412,CreditFacilityArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
b0b1248b-f6a9-e911-8288-06812ee60d2a,,e6304f28-fd60-e911-8237-068e13695e26,PaymentInstruction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,9fe05cf9-fd60-e911-8237-068e13695e26,Account,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=Payer,upper=1,visibility=public
1c7baeba-0598-e911-827a-06b20c6b9b78,,a6ea66b8-8596-e911-823e-062d75b50cca,PaymentServiceArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,e00fb730-fd60-e911-8237-068e13695e26,PaymentTransaction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
7b3345b5-2176-e911-823e-065f1d1f71b2,,a7377090-2176-e911-823e-065f1d1f71b2,CustomerProductProfileType,aggregation=shared,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,7d149499-2076-e911-823e-065f1d1f71b2,CustomerProductProfile,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
ac69687a-fd48-ea11-8289-064c9ffef37a,,e1de11d3-df48-ea11-8289-064c9ffef37a,CustomerAccessAgreementInvolvementAccount,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,9fe05cf9-fd60-e911-8237-068e13695e26,Account,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
5bbacaaa-6b9e-e911-827a-06e8627b9e66,,f629d849-639e-e911-827a-06e8627b9e66,SavingsAccountProductFeature,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=1,nm=,upper=1,visibility=public,53777ee2-6a9e-e911-827a-06e8627b9e66,SavingsAccountArrangement,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public
0df0ae43-3681-e911-823e-06e80039c878,,bcfa8532-2d81-e911-823e-06e80039c878,CustomerPrecedentCaptureWorkstep,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,f701c099-2b81-e911-823e-06e80039c878,Workstep,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
1e5f2e86-8234-eb11-82df-06f2017d21ad,,3f5735c4-2f2f-eb11-82d9-0614284e8633,CardPaymentCaptureTransaction,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=*,visibility=public,56097f9d-1894-e911-823e-069871e4ec9c,CurrentAccount,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,"nm=CreditorAccount/
MerchantAccount",upper=1,visibility=public
a217f19c-34d6-e911-8296-06c6ee6741dc,,dc7b68d0-33d6-e911-8296-06c6ee6741dc,TermDepositAccount,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public,3500ccc6-af9d-e911-827a-06c73ecc951a,RelevantDateTime,aggregation=none,isDerived=false,isNavigable=true,isOrdered=false,isUnique=true,lower=0,nm=,upper=1,visibility=public
