UID Generalization relation,UID Generalization,Generalization,UID Specialization,Specialization,
a49a4cd4-7a9e-e911-827a-06e8627b9e66,53777ee2-6a9e-e911-827a-06e8627b9e66,SavingsAccountArrangement,01d64189-5c96-e911-823e-062d75b50cca,DepositServiceArrangement,
91ba6392-a49d-e911-827a-06c73ecc951a,9fe05cf9-fd60-e911-8237-068e13695e26,Account,113ad50c-a29d-e911-827a-06c73ecc951a,SavingsAccount,
d46c692e-69ac-e911-828c-067d207d65e6,0120d195-d877-e911-823e-067f69a9229a,DirectoryEntry,8f90ee23-69ac-e911-828c-067d207d65e6,ProductDirectoryEntry,
f6a4523e-f69e-e911-827a-0694d7239d90,53777ee2-6a9e-e911-827a-06e8627b9e66,SavingsAccountArrangement,fc930fc2-8c9e-e911-827a-06e8627b9e66,InformationArrangement,
e1d19519-818d-eb11-8310-068d732c0449,e2cc80ca-5c8d-eb11-8310-068d732c0449,ProductFeatureModality,c269a0bd-9f5c-eb11-82e9-065ba105bad3,InterestProductFeatureModality,
41f5260e-32ec-e911-82b5-06a295a6a604,823053bb-a486-e911-823e-062687e6a904,ProductFeature,3ffd5d93-e297-e911-827a-06d89370a58e,FeeProductFeature,
2c74173a-668d-eb11-8310-068d732c0449,e2cc80ca-5c8d-eb11-8310-068d732c0449,ProductFeatureModality,1529d802-d241-ea11-8289-06eda7f62320,FeeProductFeatureModality,
cd9f0f5b-4452-ea11-8289-069cfa57f370,6aa1554b-7675-e911-823e-064d1e9fbc72,Analysis,8bcb4c49-4452-ea11-8289-069cfa57f370,ProductAnalysis,
b66cbf55-3491-eb11-8310-069c6e24f8ad,64fe5512-598d-eb11-8310-068d732c0449,Feature,10f62037-3491-eb11-8310-069c6e24f8ad,InterestFeature,
a554a928-7f8d-eb11-8310-068d732c0449,5708a70e-fd6f-e911-8237-06309b11004c,Transaction,0ab7e208-7f8d-eb11-8310-068d732c0449,InterestTransaction,
3eddd4da-3594-e911-823e-069871e4ec9c,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement,f0129ac2-3394-e911-823e-069871e4ec9c,InterestArrangement,
ebe7ba52-8e6e-ea11-828d-068f4d107d14,823053bb-a486-e911-823e-062687e6a904,ProductFeature,30f9849a-e297-e911-827a-06d89370a58e,InterestProductFeature,
a154a928-7f8d-eb11-8310-068d732c0449,7effad6e-9965-e911-8237-06eba4258fe0,Instruction,518c80fc-7e8d-eb11-8310-068d732c0449,InterestInstruction,
ba5c7dd3-6291-eb11-8310-069c6e24f8ad,64fe5512-598d-eb11-8310-068d732c0449,Feature,c16296c9-6291-eb11-8310-069c6e24f8ad,FeeFeature,
e4ebe49c-1f92-eb11-8314-06d9fc4c370f,c388a7ff-1e92-eb11-8314-06d9fc4c370f,ProductSalesArrangement,974543f6-3494-e911-823e-069871e4ec9c,FeeArrangement,
4964f4a4-1f92-eb11-8314-06d9fc4c370f,c388a7ff-1e92-eb11-8314-06d9fc4c370f,ProductSalesArrangement,f0129ac2-3394-e911-823e-069871e4ec9c,InterestArrangement,
d598f4a8-506d-eb11-82f6-0653aca742a3,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,6cdc9a73-2281-e911-823e-06e80039c878,SalesIntermediaryAgreement,
c6011f46-23a7-e911-8288-06c837085cb8,a89ab5c4-598b-e911-823e-0680522666ec,RuleSet,41e81f1a-22a7-e911-8288-06c837085cb8,Law,
28e32c69-4770-eb11-82fd-061e1f234dd5,7effad6e-9965-e911-8237-06eba4258fe0,Instruction,60c65a92-4670-eb11-82fd-061e1f234dd5,CustodyInstruction,
699086b2-973f-eb11-82e3-065f2c4c8ed1,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,9e69a936-943f-eb11-82e3-065f2c4c8ed1,CustodialAgreementInvolvement,
440ea76f-4570-eb11-82fd-061e1f234dd5,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,4e6e0faf-8a3f-eb11-82e3-065f2c4c8ed1,CustodialAgreement,
c0a3ef9d-963f-eb11-82e3-065f2c4c8ed1,c80f2ee6-f097-e911-827a-06d89370a58e,ServiceArrangement,776fd13e-8b3f-eb11-82e3-065f2c4c8ed1,CustodyArrangement,
55e20d2a-963f-eb11-82e3-065f2c4c8ed1,0cbfb7fb-5997-e911-823e-065ba593ba6e,Service,8a3d24d1-903f-eb11-82e3-065f2c4c8ed1,CustodyService,
59909930-4770-eb11-82fd-061e1f234dd5,9fe05cf9-fd60-e911-8237-068e13695e26,Account,2573a9db-923f-eb11-82e3-065f2c4c8ed1,CustodyAccount,
b54a6c4c-4770-eb11-82fd-061e1f234dd5,5708a70e-fd6f-e911-8237-06309b11004c,Transaction,1d4fd3a0-4670-eb11-82fd-061e1f234dd5,CustodyTransaction,
fa47b77f-9fb4-ea11-829f-0655b407fe5a,a2167574-8f80-e911-823e-061de61e9206,AdministrativePlan,8d66c667-9fb4-ea11-829f-0655b407fe5a,SalesSpecialistSupportAdministrativePlan,
fd428414-a3b4-ea11-829f-0655b407fe5a,8e5ac3ee-f490-e911-823e-06f3e7d1f9c0,SystemService,185bcafb-9eb4-ea11-829f-0655b407fe5a,SalesSpecialistSupportService,
c59380d0-a4b4-ea11-829f-0655b407fe5a,10a63256-ff9b-e911-827a-06f79ea59412,SessionEvent,e9641bc4-a4b4-ea11-829f-0655b407fe5a,SalesSpecialistSupportAssignmentSessionEvent,
cc92fd5c-a3b4-ea11-829f-0655b407fe5a,f5145a15-138d-e911-823e-067b7da9d714,Session,10a5334e-a3b4-ea11-829f-0655b407fe5a,SalesSpecialistSupportAssignmentSession,
19ac6c59-79c2-e911-8291-0666805ec098,7fa3e892-2b81-e911-823e-06e80039c878,Procedure,ca1c1653-79c2-e911-8291-0666805ec098,CardCollectionProcedure,
79fa07b9-e87c-eb11-8309-066fc2da13f9,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,fe44b73f-89c2-e911-8291-0666805ec098,CollectionInvolvement,
b3d15a10-e97c-eb11-8309-066fc2da13f9,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,40d50024-8ec2-e911-8291-0666805ec098,CollectionAgencyAgreemen,
3cd2e997-9bd1-ea11-82b1-061e3979cf2c,823053bb-a486-e911-823e-062687e6a904,ProductFeature,57f8fc8b-9bd1-ea11-82b1-061e3979cf2c,LimitFeature,
6a730d8a-d33e-eb11-82e3-06c2d615494b,5708a70e-fd6f-e911-8237-06309b11004c,Transaction,044360a2-203e-eb11-82e3-06c3221d56f9,CurrencyExchangeTransaction,
d98f85a5-d93e-eb11-82e3-06c2d615494b,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,48cf20c2-353e-eb11-82e3-06c3221d56f9,CurrencyExchangeAgreement,
5ad23993-4170-eb11-82fd-061e1f234dd5,c80f2ee6-f097-e911-827a-06d89370a58e,ServiceArrangement,059e1fae-2d3e-eb11-82e3-06c3221d56f9,CurrencyExchangeArrangement,
4612c964-4270-eb11-82fd-061e1f234dd5,7effad6e-9965-e911-8237-06eba4258fe0,Instruction,0d387ab2-203e-eb11-82e3-06c3221d56f9,CurrencyExchangeInstruction,
7a060c4d-4370-eb11-82fd-061e1f234dd5,0cbfb7fb-5997-e911-823e-065ba593ba6e,Service,c7bdeac5-2d3e-eb11-82e3-06c3221d56f9,CurrencyExchangeService,
3741c3a8-9f8f-ea11-8295-06a675516730,a03dec86-6675-e911-823e-064d1e9fbc72,ManagementPlan,4c1fc05a-9f8f-ea11-8295-06a675516730,ProspectCampaignManagementPlan,
c0daf2eb-1fb5-e911-828c-06363e70c8fa,ea36f45c-1656-e911-8237-060aad038e48,Assessment,df4e3cdd-1fb5-e911-828c-06363e70c8fa,Authorisation,
03198ca1-a38f-ea11-8295-06a675516730,97698d8d-6675-e911-823e-064d1e9fbc72,Duty,c6ab3390-a38f-ea11-8295-06a675516730,ProspectCampaignManagementDuty,
32d0eb6f-3fb5-ea11-829f-06ddb95e6bc8,1856b69e-cb80-e911-823e-065e8061d7e6,Allocation,1b4ae369-3fb5-ea11-829f-06ddb95e6bc8,ProductInventoryAllocation,
333e8a63-b76b-eb11-82f6-06ead049bfcb,7effad6e-9965-e911-8237-06eba4258fe0,Instruction,2f2ce4ad-b66b-eb11-82f6-06ead049bfcb,AssetSecuritizationInstruction,
515d93f9-4c18-eb11-82cc-06eeaaf5c991,5708a70e-fd6f-e911-8237-06309b11004c,Transaction,cb3557c5-4c18-eb11-82cc-06eeaaf5c991,AssetSecuritizationTransaction,
7015d4ca-b86b-eb11-82f6-06ead049bfcb,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,c9324184-b86b-eb11-82f6-06ead049bfcb,AssetSecuritizationInvolvement,
6c7e2679-b76b-eb11-82f6-06ead049bfcb,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement,b9d3d85a-4d18-eb11-82cc-06eeaaf5c991,AssetSecuritizationArrangement,
e60bc112-7ea1-e911-827a-0622e6071f58,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,a90a7c61-497d-e911-823e-069ad1a2e648,CustomerAgreement,
79e052b5-17a7-e911-8288-06c837085cb8,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,3ff20cc9-4c7d-e911-823e-069ad1a2e648,ProductSalesAgreement,
b0d95ead-56b5-ea11-829f-06ddb95e6bc8,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,e807fd98-56b5-ea11-829f-06ddb95e6bc8,ProductSalesAgreementInvolvement,
13f3a6e7-74d2-ea11-82b1-0639303da68c,9b6243fa-53b5-ea11-829f-06ddb95e6bc8,ProductSalesArrangement,d16b937e-8ad1-ea11-82b1-061e3979cf2c,LimitArrangement,
83ecfdc1-e1a3-e911-8284-06b7f5ab5bd4,904758f4-6180-e911-823e-066c44d66510,CustomerEvent,56af07d7-8575-e911-823e-064d1e9fbc72,CustomerContact,
9f9fbb85-05c1-ea11-82a9-0697753afb68,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,d4d0de74-94f1-e911-82b5-06f9534b74c8,PartyRelationshipAgreement,
1f3cffd7-5997-e911-823e-065ba593ba6e,823053bb-a486-e911-823e-062687e6a904,ProductFeature,ff366834-b97b-e911-823e-061c465efe24,ProductTermAndCondition,
64143a02-85a9-ea11-829f-06478228ed28,63b22f22-24d3-e911-8296-06b94e7647ce,LogEntry,ad471aa9-84a9-ea11-829f-06478228ed28,SecuritiesPositionLogEntry,
0d2966f3-84a9-ea11-829f-06478228ed28,2d0e6218-3576-e911-823e-065f1d1f71b2,Log,574a8ba1-84a9-ea11-829f-06478228ed28,SecuritiesPositionLog,
f54a5482-88a9-ea11-829f-06478228ed28,66bab5d1-0056-e911-8237-060aad038e48,Event,a58c8a29-5a96-e911-823e-062d75b50cca,FinancialTransaction,
6aca3320-86a9-ea11-829f-06478228ed28,a58c8a29-5a96-e911-823e-062d75b50cca,FinancialTransaction,30cd2a06-86a9-ea11-829f-06478228ed28,SecuritiesTransaction,
f8405e5f-7675-e911-823e-064d1e9fbc72,6aa1554b-7675-e911-823e-064d1e9fbc72,Analysis,abad4d58-7675-e911-823e-064d1e9fbc72,CustomerBehaviorAnalysis,
5e664228-3576-e911-823e-065f1d1f71b2,2d0e6218-3576-e911-823e-065f1d1f71b2,Log,6e3aaae1-3476-e911-823e-065f1d1f71b2,CustomerEventLog,
585affdf-3076-e911-823e-065f1d1f71b2,231bdf18-2e76-e911-823e-065f1d1f71b2,Algorithm,435548c6-3076-e911-823e-065f1d1f71b2,CustomerInsightAlgorithm,
8d314424-f6ab-ea11-829f-067a4ad4fc9c,7843530c-f6ab-ea11-829f-067a4ad4fc9c,AnalysisReport,a28c76bd-f5ab-ea11-829f-067a4ad4fc9c,InvestmentPortfolioAnalysisReport,
6694e3d5-f9ab-ea11-829f-067a4ad4fc9c,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,b062e63c-f9ab-ea11-829f-067a4ad4fc9c,InvestmentPortfolioInvolvement,
da5f2b3d-7288-e911-823e-06b09c770f0c,852a0fc0-7188-e911-823e-06b09c770f0c,Mandate,4a8504a5-6188-e911-823e-06b09c770f0c,ServicingMandate,
53d83a18-ad60-eb11-82e9-06f21a0655e3,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,5e4e2079-ab60-eb11-82e9-06f21a0655e3,ProductInventoryDistributionInvolvement,
348c04dc-a860-eb11-82e9-06f21a0655e3,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement,5a299112-a860-eb11-82e9-06f21a0655e3,ProductInventoryDistributionArrangement,
7f73242d-ae60-eb11-82e9-06f21a0655e3,5708a70e-fd6f-e911-8237-06309b11004c,Transaction,fc58b23e-a960-eb11-82e9-06f21a0655e3,ProductInventoryDistributionTransaction,
ee5bc207-ae60-eb11-82e9-06f21a0655e3,7effad6e-9965-e911-8237-06eba4258fe0,Instruction,f45684af-a860-eb11-82e9-06f21a0655e3,ProductInventoryDistributionInstruction,
edbb70b5-ac60-eb11-82e9-06f21a0655e3,a2167574-8f80-e911-823e-061de61e9206,AdministrativePlan,b265fd60-ac60-eb11-82e9-06f21a0655e3,ProductInventoryDistributionAdministrativePlan,
8ef5e715-eed9-e911-82a8-062bafb0ed28,a03dec86-6675-e911-823e-064d1e9fbc72,ManagementPlan,0ed70433-90d8-e911-82a8-06740d90dcce,CorporateTreasuryPlan,
cf4c0259-2144-ea11-8289-068ff87429a4,a7f7f0e1-b7ae-e911-828c-06d72c197ec4,DesignSpecification,c3fba73c-2144-ea11-8289-068ff87429a4,ProductDesignSpecification,
c8ca0338-2244-ea11-8289-068ff87429a4,a7f7f0e1-b7ae-e911-828c-06d72c197ec4,DesignSpecification,ced4591e-2244-ea11-8289-068ff87429a4,CampaignDesignSpecification,
96fd5f1e-2fe9-ea11-82b8-0621c7360a13,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,37816b06-2fe9-ea11-82b8-0621c7360a13,DesignSpecificationInvolvement,
e6f63e00-5465-eb11-82ee-06b6c49a40d9,a7f7f0e1-b7ae-e911-828c-06d72c197ec4,DesignSpecification,1fbf15f9-5365-eb11-82ee-06b6c49a40d9,StandardDesignSpecification,
d55307bd-75be-e911-8291-06f6076f576a,6fd7342a-138d-e911-823e-067b7da9d714,System,56dba8a6-75be-e911-8291-06f6076f576a,CardTransactionSwitch,
996ba0d8-75be-e911-8291-06f6076f576a,f5145a15-138d-e911-823e-067b7da9d714,Session,e2fb5bc9-75be-e911-8291-06f6076f576a,CardTransactionSwitchSession,
e635ea91-a6a5-ea11-829f-063d8b9b8b6c,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,467cc079-97a5-ea11-829f-063d8b9b8b6c,CapitalMarketInvolvement,
60995bf2-e2a4-ea11-829f-0660fb1fa966,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,aae77ee0-e2a4-ea11-829f-0660fb1fa966,CapitalMarketAgreement,
f477988d-dfa4-ea11-829f-0660fb1fa966,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement,5876fa84-dfa4-ea11-829f-0660fb1fa966,CapitalMarketArrangement,
51b1ef5a-b5da-e911-82a8-06a46ad19552,823053bb-a486-e911-823e-062687e6a904,ProductFeature,3ff13944-e797-e911-827a-06d89370a58e,SweepFeature,
1d32fc91-b455-eb11-82e3-06afd984332d,3b53beb6-f4a9-e911-8288-06812ee60d2a,ArrangementFulfilmentEvent,2b542337-b6a4-e911-8284-062084c0b880,SweepArrangementFulfilmentEvent,
681e9e58-7c96-e911-823e-062d75b50cca,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement,ca976c42-7c96-e911-823e-062d75b50cca,SweepArrangement,
a349afae-a164-eb11-82e9-06f39716fe97,7fa3e892-2b81-e911-823e-06e80039c878,Procedure,8b38689e-a164-eb11-82e9-06f39716fe97,ProductTrainingProcedure,
828fc327-a364-eb11-82e9-06f39716fe97,f701c099-2b81-e911-823e-06e80039c878,Workstep,b5b7be20-a364-eb11-82e9-06f39716fe97,ProductTrainingWorkstep,
bc1b0388-55d2-e911-8296-0633d5e0e610,ba9abd47-c656-e911-8237-06ecaacb4c68,Document,8c0f28a4-4ed2-e911-8296-0633d5e0e610,PersonCertificate,
f4edace9-ab70-e911-8237-06460bf93392,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,5d82df8f-4f6b-e911-8237-06098389ccc2,CorrespondentBankingAgreement,
33c695d1-ab70-e911-8237-06460bf93392,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,40da9702-b96c-e911-8237-068832ceab6c,CorrespondentBankingInvolvement,
cb7d1669-8e7d-eb11-8309-06f448ba7707,3220c939-8e7d-eb11-8309-06f448ba7707,CorrespondentBankingArrangement,4db66adc-cc70-e911-8237-06460bf93392,SettlementArrangement,
b3d9cb22-8d7d-eb11-8309-06f448ba7707,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,52195823-8271-e911-823e-0681a0c1a2d0,ClearingInvolvement,
c77d1669-8e7d-eb11-8309-06f448ba7707,3220c939-8e7d-eb11-8309-06f448ba7707,CorrespondentBankingArrangement,44b91a94-1068-e911-8237-06dd5e24f7bc,PaymentObligation,
2c6a30ff-6171-e911-823e-0681a0c1a2d0,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct,fe5b2da6-6171-e911-823e-0681a0c1a2d0,CorrespondentBankProduct,
aca82c8a-8171-e911-823e-0681a0c1a2d0,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,73eec8d0-8071-e911-823e-0681a0c1a2d0,ClearingAgreement,
d6cb0dbd-8f7d-eb11-8309-06f448ba7707,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement,3220c939-8e7d-eb11-8309-06f448ba7707,CorrespondentBankingArrangement,
cad2ae79-8e7d-eb11-8309-06f448ba7707,3220c939-8e7d-eb11-8309-06f448ba7707,CorrespondentBankingArrangement,e044b3b6-8271-e911-823e-0681a0c1a2d0,ClearingSettlementArrangement,
28f04bf7-b6ae-e911-828c-06d72c197ec4,e48b3c8e-b4ae-e911-828c-06d72c197ec4,Model,28fa4bba-e17a-e911-823e-06a71c6fe4c8,CustomerBehaviorModel,
c9528118-c2ae-e911-828c-06d72c197ec4,a2ab1ae9-c1ae-e911-828c-06d72c197ec4,ModelDesignSpecification,7c99e731-b8ae-e911-828c-06d72c197ec4,CustomerBehaviorModelDesignSpecification,
3e5243a3-ff69-eb11-82f6-0662bdd087b7,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,d6f08186-25d3-e911-8296-06b94e7647ce,LogEntryInvolvement,
5a3afacb-2676-e911-823e-065f1d1f71b2,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,bd51787a-6675-e911-823e-064d1e9fbc72,CustomerRelationshipInvolvement,
6a610395-408c-e911-823e-061d8abd0026,66bab5d1-0056-e911-8237-060aad038e48,Event,f8d51a13-3e8c-e911-823e-061d8abd0026,CustomerRelationshipAlert,
9e2e41c2-dedb-ea11-82b8-06af5dbe0252,db6f99fb-eece-e911-8296-06bf764cb4bc,State,3524ccca-358c-e911-823e-061d8abd0026,PartyState,
61153428-7c93-ea11-8295-0678c1dc520e,7fa3e892-2b81-e911-823e-06e80039c878,Procedure,7f536bc8-7a93-ea11-8295-0678c1dc520e,CustomerCampaignProcedure,
668b2194-7d93-ea11-8295-0678c1dc520e,f701c099-2b81-e911-823e-06e80039c878,Workstep,4780da38-7c93-ea11-8295-0678c1dc520e,CustomerCampaignProcedureWorkstep,
4c79652f-d857-ea11-8289-060c7a9911f6,4a934e40-a5d7-e911-82a8-0667cb2841e8,Campaign,6650b4d8-d157-ea11-8289-060c7a9911f6,CustomerCampaign,
df0d7a4b-1c91-e911-823e-06f3e7d1f9c0,1856b69e-cb80-e911-823e-065e8061d7e6,Allocation,3b624c41-1c91-e911-823e-06f3e7d1f9c0,ResourceAllocation,
d56675ff-8fc5-e911-8296-06227606fcb6,3b624c41-1c91-e911-823e-06f3e7d1f9c0,ResourceAllocation,87d71ff8-8fc5-e911-8296-06227606fcb6,CardPOSDeviceAllocation,
75bcc54a-389f-ea11-829a-068b70783c3c,153e71ae-c762-ea11-8290-0614a0f38526,Channel,10d9ab80-67d1-e911-8296-06e952cbc5d0,EBranchChannel,
6a5b93c6-399f-ea11-829a-068b70783c3c,a03dec86-6675-e911-823e-064d1e9fbc72,ManagementPlan,81eeec88-399f-ea11-829a-068b70783c3c,EBranchChannelManagementPlan,
f760e8a5-3f9f-ea11-829a-068b70783c3c,97698d8d-6675-e911-823e-064d1e9fbc72,Duty,1ba36a9e-3f9f-ea11-829a-068b70783c3c,EBranchChannelManagementPlanDuty,
fcc152b7-419f-ea11-829a-068b70783c3c,10a63256-ff9b-e911-827a-06f79ea59412,SessionEvent,92c8be6e-97d0-e911-8296-061886980330,EBranchChannelSessionIssue,
131472d6-d79b-e911-827a-06f79ea59412,6fd7342a-138d-e911-823e-067b7da9d714,System,1bc3a0ce-d79b-e911-827a-06f79ea59412,PointOfService,
a7fe5e29-e19b-e911-827a-06f79ea59412,f5145a15-138d-e911-823e-067b7da9d714,Session,8b771fe4-d79b-e911-827a-06f79ea59412,PointOfServiceSession,
8475ad8c-b0a4-e911-8284-06aa98c8c004,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,2bd652f6-aea4-e911-8284-06aa98c8c004,PointOfServiceSessionInvolvement,
951835c2-59b1-ea11-829f-06cfa6a4383a,5708a70e-fd6f-e911-8237-06309b11004c,Transaction,682388a6-57b1-ea11-829f-06cfa6a4383a,MarketTradeTransaction,
3f1b64d8-59b1-ea11-829f-06cfa6a4383a,7effad6e-9965-e911-8237-06eba4258fe0,Instruction,4461ab6c-52b1-ea11-829f-06cfa6a4383a,MarketOrder,
79a10459-5ab1-ea11-829f-06cfa6a4383a,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,2081d1e4-59b1-ea11-829f-06cfa6a4383a,MarketOrderInvolvement,
26380563-73d8-e911-82a8-06d35e1e0220,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,855bb191-72d8-e911-82a8-06d35e1e0220,CardNetworkParticipantAgreementInvolvement,
4d305984-0d9c-e911-827a-06f79ea59412,66bab5d1-0056-e911-8237-060aad038e48,Event,10a63256-ff9b-e911-827a-06f79ea59412,SessionEvent,
0c0788e6-6bbe-e911-8291-06f6076f576a,823053bb-a486-e911-823e-062687e6a904,ProductFeature,071b3c60-d4bd-e911-8291-067c324be9d2,CardNetworkParticpantService,
c2b04fa9-6bbe-e911-8291-06f6076f576a,1aeced65-0b68-e911-8237-06dd5e24f7bc,BankingProduct,5f2a3942-d4bd-e911-8291-067c324be9d2,CardNetworkParticipantFacilityProduct,
253ac8ba-6bbe-e911-8291-06f6076f576a,b2f7829a-0a68-e911-8237-06dd5e24f7bc,Agreement,2bb4917d-d4bd-e911-8291-067c324be9d2,CardNetworkParticipantAgreement,
1a4d5018-98d0-e911-8296-061886980330,a68b4bcf-97d0-e911-8296-061886980330,SessionReport,aaf886eb-95d0-e911-8296-061886980330,EBranchChannelSessionReport,
466be751-98d0-e911-8296-061886980330,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,a077bf34-98d0-e911-8296-061886980330,ProductionIssueInvolvement,
83a01932-178d-e911-823e-067b7da9d714,f5145a15-138d-e911-823e-067b7da9d714,Session,b000c71e-178d-e911-823e-067b7da9d714,CustomerDialogueSession,
e6496711-57a9-e911-8288-061bf39b9564,70959fdb-be56-e911-8237-06ecaacb4c68,PartyRole,afba3cc0-56a9-e911-8288-061bf39b9564,ContactInvolvement,
4e4db6ef-60d1-e911-8296-06e952cbc5d0,10a63256-ff9b-e911-827a-06f79ea59412,SessionEvent,f0b33695-97d0-e911-8296-061886980330,SessionIssue,
19c034f4-67d1-e911-8296-06e952cbc5d0,f5145a15-138d-e911-823e-067b7da9d714,Session,6aef109f-99d0-e911-8296-061886980330,EBranchChannelSession,
639c439c-6bd1-e911-8296-06e952cbc5d0,6fd7342a-138d-e911-823e-067b7da9d714,System,10d9ab80-67d1-e911-8296-06e952cbc5d0,EBranchChannel,
497888bf-97d0-e911-8296-061886980330,f0b33695-97d0-e911-8296-061886980330,SessionIssue,92c8be6e-97d0-e911-8296-061886980330,EBranchChannelSessionIssue,
8f92f7d8-5365-eb11-82ee-06b6c49a40d9,a7f7f0e1-b7ae-e911-828c-06d72c197ec4,DesignSpecification,5a07f946-5365-eb11-82ee-06b6c49a40d9,DataStandardDesignSpecification,
1c589cb1-5165-eb11-82ee-06b6c49a40d9,e42f60da-2b54-eb11-82e3-06d9eff808b9,Standard,b893589f-5165-eb11-82ee-06b6c49a40d9,DataStandard,
ac4ee15f-2c54-eb11-82e3-06d9eff808b9,a89ab5c4-598b-e911-823e-0680522666ec,RuleSet,e42f60da-2b54-eb11-82e3-06d9eff808b9,Standard,
8b65cc23-e898-ea11-8295-06e28f66aad4,a03dec86-6675-e911-823e-064d1e9fbc72,ManagementPlan,cb75411c-e898-ea11-8295-06e28f66aad4,BusinessUnitManagementPlan,
4944753f-f098-ea11-8295-06e28f66aad4,97698d8d-6675-e911-823e-064d1e9fbc72,Duty,480275ab-ee98-ea11-8295-06e28f66aad4,BusinessUnitTroubleshooting,
85ba3f36-f098-ea11-8295-06e28f66aad4,97698d8d-6675-e911-823e-064d1e9fbc72,Duty,6fc7de6f-ee98-ea11-8295-06e28f66aad4,BusinessUnitPerformanceAnalysis,
dce77645-8dc5-e911-8296-06227606fcb6,0263db4b-0761-e911-8237-068e13695e26,Device,f0933d2a-8dc5-e911-8296-06227606fcb6,CardPOSTerminal,
3c9ceb55-a2c5-e911-8296-06227606fcb6,f5145a15-138d-e911-823e-067b7da9d714,Session,30a88ae6-a1c5-e911-8296-06227606fcb6,CardPOSNetworkOperatingSession,
d06e4277-a1c5-e911-8296-06227606fcb6,6fd7342a-138d-e911-823e-067b7da9d714,System,fc943742-a1c5-e911-8296-06227606fcb6,CardPOSNetwork,
a23470ed-f097-e911-827a-06d89370a58e,dd3cc0aa-0a68-e911-8237-06dd5e24f7bc,Arrangement,c80f2ee6-f097-e911-827a-06d89370a58e,ServiceArrangement,
deec6bb6-aaa3-e911-8284-065b2e50bbd8,5708a70e-fd6f-e911-8237-06309b11004c,Transaction,a58c8a29-5a96-e911-823e-062d75b50cca,FinancialTransaction,
974844f0-01b6-ea11-829f-0603c04a45dc,0cbfb7fb-5997-e911-823e-065ba593ba6e,Service,88012e35-01b6-ea11-829f-0603c04a45dc,TransactionScheduleService,
255d8021-02b6-ea11-829f-0603c04a45dc,c80f2ee6-f097-e911-827a-06d89370a58e,ServiceArrangement,1599031b-02b6-ea11-829f-0603c04a45dc,TransactionScheduleArrangement,
e481e04e-8fd8-e911-82a8-06740d90dcce,8f307ee7-79d8-e911-82a8-06740d90dcce,InformationServiceInstance,fcde534b-8ed8-e911-82a8-06740d90dcce,BankRatePublication,
